seq_num,1st_ch_cap,1st_disch_cap,1st_CE,disch_cap_with_cv,last_ch_cap,last_disch_cap,last_CE,formation_time,temperature_exp,cv_hold_cap,formation_file_name,formation_drying_date,formation_temperature,cell_id,electrolyte,ocv_time,cell_mass_before,cell_mass_after,electrolyte_mass,wetting_hold_time,formation_charge_current_1,formation_cutoff_voltage_1,formation_charge_current_2,formation_cutoff_voltage_2,charge_hold_time,formation_discharge_current,formation_verification_current,formation_verification_repeat,regular_project_name,regular_charge_current,regular_charge_cutoff_voltage,regular_discharge_current,regular_discharge_cutoff_voltage,date,rpt_low_energy,rpt_med_energy,regu_energy,rpt_low_cap,rpt_med_cap,regu_cap,rpt_low_cv_t,rpt_med_cv_t,regu_cv_t,rpt_low_ce,rpt_med_ce,regu_ce,diag_pos_x,cycle_index,rpt_low_life,rpt_med_life,regu_life,regu_knee,q_throughput,e_throughput,r_c_0_0s,r_d_0_0s,r_c_0_3s,r_d_0_3s,r_c_0_10s,r_d_0_10s,r_c_0_30s,r_d_0_30s,r_c_1_0s,r_d_1_0s,r_c_1_3s,r_d_1_3s,r_c_1_10s,r_d_1_10s,r_c_1_30s,r_d_1_30s,r_c_2_0s,r_d_2_0s,r_c_2_3s,r_d_2_3s,r_c_2_10s,r_d_2_10s,r_c_2_30s,r_d_2_30s,r_c_3_0s,r_d_3_0s,r_c_3_3s,r_d_3_3s,r_c_3_10s,r_d_3_10s,r_c_3_30s,r_d_3_30s,r_c_4_0s,r_d_4_0s,r_c_4_3s,r_d_4_3s,r_c_4_10s,r_d_4_10s,r_c_4_30s,r_d_4_30s,r_c_5_0s,r_d_5_0s,r_c_5_3s,r_d_5_3s,r_c_5_10s,r_d_5_10s,r_c_5_30s,r_d_5_30s,diag_pos_y,Q_ne,Q_pe,SOC_ne_0,SOC_pe_0,SOC_ne_100,SOC_pe_100,Q_li,Q_full,error,Q_offset
201.0,0.307215016,0.256253945,0.8341,0.260304159,0.251977264,0.251985362,1.0,57.0427527,44.83090567,0.001317131,Nova_Formation,100C14h,45,S20A300A0562,EP1,168,4.664,5.666,1.002,24,0.2664,3.96,0.0048,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,1.0048968165,0.9738698014,0.9151559772,0.2669162289,0.2588669562,0.2454136207999999,414.4800109863281,418.9200134277344,949.33,1.0067535108920087,0.9730494767801038,0.9488799547369634,0,0,779.6931109806495,769.405873779654,684.0,469.0,154.64093017578125,608.9783935546875,0.28198594,0.28195757,0.34766415,0.35172784,0.40055713,0.4003179,0.501936972,0.48919445,0.238381922,0.233299941,0.276296556,0.275886774,0.320842206,0.32370609,0.39603582,0.406782031,0.235207468,0.231390893,0.273841232,0.273125529,0.319022566,0.320923001,0.397924989,0.409386337,0.236478835,0.234571308,0.265779942,0.264877528,0.299767256,0.299657375,0.353446901,0.358531624,0.252370983,0.249192029,0.285241842,0.284528106,0.319594681,0.321183234,0.375201225,0.380780578,0.288605034,0.285819352,0.393230855,0.428585976,0.441997826,0.508622527,0.509384453,0.645622373,0,306.7883893,296.5942898,1.396691957,96.58444047,89.42412654,5.531457334,290.7488241,266.9160474,0.004292319,3.141901303
201.0,0.307215016,0.256253945,0.8341,0.260304159,0.251977264,0.251985362,1.0,57.0427527,44.83090567,0.001317131,Nova_Formation,100C14h,45,S20A300A0562,EP1,168,4.664,5.666,1.002,24,0.2664,3.96,0.0048,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,0.9958799291,0.9701547755,0.9119055913,0.2642787148,0.2578207156,0.2445377062,409.7000122070313,423.2000122070313,909.12,1.0139856893172503,0.9805170077116974,0.999930095013984,1,24,779.6931109806495,769.405873779654,684.0,469.0,154.64093017578125,608.9783935546875,-0.020067781,-0.02070123,0.004276097,0.000879407,0.003938347,-0.000227541,0.002798438,-0.002278209,-0.007641748,-0.005097434,-0.006385267,-0.006601363,-0.006031096,-0.006782651,-0.006386429,-0.006314248,-0.00637421,-0.004459679,-0.006466538,-0.008146673,-0.007419437,-0.008884132,-0.012083441,-0.016580135,-0.007009938,-0.008913383,-0.006543368,-0.007586062,-0.006545961,-0.007520348,-0.00772199,-0.009555519,-0.012096256,-0.008278489,-0.010688424,-0.009480149,-0.010762542,-0.010191202,-0.010975331,-0.010827988,-0.014005929,-0.011214346,-0.019118816,-0.025188237,-0.014232069,-0.020568073,-0.00595206,-0.009961903,1,303.3085304,295.2228358,1.294728923,95.88184647,89.23189789,5.536215113,286.9921294,264.2785698,0.003844798,2.442365085
201.0,0.307215016,0.256253945,0.8341,0.260304159,0.251977264,0.251985362,1.0,57.0427527,44.83090567,0.001317131,Nova_Formation,100C14h,45,S20A300A0562,EP1,168,4.664,5.666,1.002,24,0.2664,3.96,0.0048,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,0.9736266405,0.9532984547,0.9026155985,0.2580439729,0.2532248663,0.2421923101999999,443.8599853515625,423.5499877929688,921.12,1.0157088711951825,0.9869921202518236,1.0003667162603405,2,127,779.6931109806495,769.405873779654,684.0,469.0,154.64093017578125,608.9783935546875,-0.005809635,0.005992532,0.03869745,0.034059584,0.04143542,0.034155786,0.04375726,0.030133545,-1.07e-05,0.001256183,0.004635185,0.003450364,0.006277174,0.003610164,0.006967783,0.005122364,-0.000650078,-1.3e-05,0.001306117,-0.001310825,-0.001398146,-0.004104793,-0.006359041,-0.015933454,-0.001921445,-0.002557755,-0.000645995,1.07e-05,-0.000445485,-0.000138581,0.001249582,-0.001294494,-0.009550199,-0.006372556,-0.005060971,-0.004219621,-0.00258407,-0.003385723,-0.000164062,0.000610977,-0.012095004,-0.013760328,-0.009620428,-0.018799067,0.014223248,0.004245758,0.069063425,0.05867964,2,297.8992439,292.2582797,1.152627625,94.46479477,88.38342379,5.550331014,279.5148531,258.0438265,0.00407736,1.816055715
201.0,0.307215016,0.256253945,0.8341,0.260304159,0.251977264,0.251985362,1.0,57.0427527,44.83090567,0.001317131,Nova_Formation,100C14h,45,S20A300A0562,EP1,168,4.664,5.666,1.002,24,0.2664,3.96,0.0048,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,0.9597623113,0.9407732813,0.8930750252,0.2542558472,0.2498736437,0.2398564977,489.9200134277344,475.510009765625,979.55,1.0132256379442408,0.9876680963701272,1.0001820565584716,3,230,779.6931109806495,769.405873779654,684.0,469.0,154.64093017578125,608.9783935546875,0.018565446,0.004062355,0.08428064,0.07855934,0.08958784,0.07805967,0.098001778,0.075853884,0.013968557,0.015220121,0.020266235,0.017756283,0.023337483,0.020557821,0.026028842,0.024792224,0.008244157,0.010137662,0.013937891,0.012622297,0.012112707,0.010718465,0.006981522,-0.000695348,0.003794625,0.006957248,0.01113382,0.011525124,0.013268352,0.013482422,0.016497791,0.015837461,0.001886398,0.001868397,0.008810192,0.009637326,0.012569547,0.012792051,0.018897533,0.019647717,-0.005744129,-0.002977371,0.017775774,0.015056551,0.051337242,0.051041186,0.130708456,0.145064771,3,325.7758532,293.8307726,1.133738937,92.52684945,79.68357812,5.437125479,275.5658043,254.2556654,0.005782821,1.640743365
201.0,0.307215016,0.256253945,0.8341,0.260304159,0.251977264,0.251985362,1.0,57.0427527,44.83090567,0.001317131,Nova_Formation,100C14h,45,S20A300A0562,EP1,168,4.664,5.666,1.002,24,0.2664,3.96,0.0048,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,0.9496147856,0.9302039006,0.8836306334,0.2515156151,0.2470850877,0.2376076736,502.1700134277344,508.4200134277344,1063.33,1.0113035836972617,0.987332172885482,1.0001353716957109,4,333,779.6931109806495,769.405873779654,684.0,469.0,154.64093017578125,608.9783935546875,0.030039787,0.027568072,0.12989679,0.11993918,0.13651374,0.12217069,0.151420474,0.12101847,0.026675463,0.026015818,0.036897123,0.034250587,0.041921854,0.037634224,0.048270285,0.043208122,0.022858113,0.022204757,0.027444482,0.026040345,0.028450876,0.025175601,0.024770051,0.013909966,0.017137408,0.019024342,0.026907057,0.027312994,0.029547304,0.030295819,0.035558313,0.032509595,0.012686402,0.015843838,0.023818314,0.026177317,0.030476838,0.031386256,0.039228797,0.041880161,0.006962091,0.007183492,0.048493057,0.051389098,0.091990232,0.105926156,0.193622887,0.241644621,4,301.9024811,289.9549804,1.051741261,92.87196774,84.88695418,5.582352131,272.4621288,251.5154336,0.005086559,1.58515425
201.0,0.307215016,0.256253945,0.8341,0.260304159,0.251977264,0.251985362,1.0,57.0427527,44.83090567,0.001317131,Nova_Formation,100C14h,45,S20A300A0562,EP1,168,4.664,5.666,1.002,24,0.2664,3.96,0.0048,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,0.9385276515,0.9196553515,0.871143857,0.2485431837,0.2443241491,0.2344948981,538.27001953125,542.8099975585938,1129.75,1.0084112401304486,0.9869325885244816,1.0012744280429933,5,436,779.6931109806495,769.405873779654,684.0,469.0,154.64093017578125,608.9783935546875,0.023384929,0.02311775,0.16946658,0.16145939,0.18026009,0.16419518,0.200683773,0.16601378,0.038740784,0.039361537,0.053254664,0.051218837,0.058515698,0.056250751,0.067581922,0.064179808,0.029838979,0.032372683,0.04505983,0.041461408,0.0458875,0.0419828,0.045091569,0.03226006,0.031109959,0.02792114,0.039952427,0.040678442,0.043556482,0.044860721,0.052067667,0.050142825,0.026022911,0.025543004,0.042033166,0.043457359,0.048727751,0.049472481,0.059550643,0.064289927,0.01584819,0.017349273,0.085287571,0.098782271,0.142305195,0.177430511,0.274949729,0.384009361,5,303.792746,288.8278354,1.017531926,92.21917995,83.37147401,5.598268997,269.4458495,248.5430736,0.005668868,1.642228543
201.0,0.307215016,0.256253945,0.8341,0.260304159,0.251977264,0.251985362,1.0,57.0427527,44.83090567,0.001317131,Nova_Formation,100C14h,45,S20A300A0562,EP1,168,4.664,5.666,1.002,24,0.2664,3.96,0.0048,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,0.9176061716,0.897723598,0.8407955277,0.2428980573,0.2383944644,0.2265663551999999,590.1199951171875,605.8699951171875,1262.34,1.0222289141833991,0.9851677562586472,1.000082685484632,6,539,779.6931109806495,769.405873779654,684.0,469.0,154.64093017578125,608.9783935546875,0.029437631,0.04789859,0.20649198,0.20054817,0.22294948,0.20719165,0.251379788,0.21310389,0.050194979,0.048254162,0.072656602,0.069286227,0.080843836,0.074483961,0.093398005,0.086415321,0.048284441,0.042536587,0.062846392,0.060627371,0.066055834,0.062097192,0.069901615,0.059657991,0.040658832,0.039993703,0.057849586,0.05706799,0.064315706,0.063350827,0.074335456,0.073652595,0.04238537,0.036810964,0.0637272,0.065326124,0.074440032,0.076367289,0.088632882,0.097161502,,,,,,,,,6,317.3142093,287.6492065,0.971370602,90.53899285,78.00709918,5.558639203,263.5169915,242.8978759,0.00745468,1.547437089
201.0,0.307215016,0.256253945,0.8341,0.260304159,0.251977264,0.251985362,1.0,57.0427527,44.83090567,0.001317131,Nova_Formation,100C14h,45,S20A300A0562,EP1,168,4.664,5.666,1.002,24,0.2664,3.96,0.0048,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,0.9090127819,0.8876121456,0.7999707769000001,0.2407315095,0.2359090263,0.2157266247,648.3300170898438,655.2899780273438,1370.52,1.0249878244766266,0.9834487091862464,0.9993844259870625,7,642,779.6931109806495,769.405873779654,684.0,469.0,154.64093017578125,608.9783935546875,0.044644296,0.05741611,0.2592146,0.2459346,0.27810284,0.25364,0.315371513,0.2632776,0.063528091,0.060955495,0.095515698,0.090004116,0.10514161,0.098408788,0.123879284,0.113719881,0.05589366,0.051421165,0.084524453,0.080924749,0.090610862,0.085369319,0.096197337,0.088870257,0.06034252,0.053324938,0.079687387,0.077971667,0.08739832,0.08654049,0.10100311,0.09968698,0.055255294,0.052042276,0.089704633,0.092246145,0.101099879,0.107527196,0.118019342,0.13462919,,,,,,,,,7,353.9633404,287.9622659,1.001697353,89.48514414,69.44326017,5.35674584,261.2290901,240.7313287,0.007445995,1.5267133
202.0,0.305036434,0.263629127,0.8643,0.267016017,0.261929663,0.260090554,0.993,38.0186944,45.01018132,0.019000675,Nova_Formation,100C14h,45,S20A300A0258,EP1,168,4.653,5.651,0.998,24,0.0168,3.68,0.18,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,1.0066564294,0.9737311769,0.9172822201,0.2673592327,0.2586724082,0.2456748033,413.5700073242188,427.239990234375,913.63,1.0042791700980185,0.9678280445439744,0.948620317801888,0,0,868.9709902614868,820.2636493563172,624.0,516.0,140.896240234375,554.28173828125,0.2541711,0.2644449,0.33266577,0.3373926,0.386721,0.38757125,0.488717556,0.47359398,0.212931514,0.210412502,0.251143992,0.253463596,0.297957152,0.301453114,0.371839613,0.386498541,0.211028636,0.208614722,0.250109136,0.251093745,0.296143651,0.300108284,0.376290917,0.389786154,0.212935492,0.211681858,0.244040966,0.243849024,0.278682083,0.279873937,0.330055773,0.340090245,0.228825897,0.228211403,0.265328169,0.266924024,0.300306946,0.302362919,0.355313569,0.364247918,0.26759851,0.268894613,0.385046512,0.430979908,0.432672083,0.513172746,0.498331249,0.652212799,0,305.0150373,296.3147584,1.445586019,96.7586945,90.10927541,5.491696284,291.1195466,267.3591434,0.004017493,3.078441889
202.0,0.305036434,0.263629127,0.8643,0.267016017,0.261929663,0.260090554,0.993,38.0186944,45.01018132,0.019000675,Nova_Formation,100C14h,45,S20A300A0258,EP1,168,4.653,5.651,0.998,24,0.0168,3.68,0.18,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,0.9956170502,0.9696432179,0.9135789313,0.2641838712,0.2575758661,0.2447303609,402.4500122070313,417.3699951171875,882.95,1.0113223240415925,0.97710073395581,0.9992077792009212,1,24,868.9709902614868,820.2636493563172,624.0,516.0,140.896240234375,554.28173828125,0.000799567,-0.001274467,0.012801409,0.005864024,0.011576563,0.004774809,0.010346234,0.004007042,1.48e-05,0.00317584,0.001605868,-0.00012219,-0.000978053,-0.000821978,-0.001252383,-0.00191161,-0.003167495,-0.000749379,-0.003097996,-0.002903223,-0.004480153,-0.005156457,-0.006972998,-0.012829214,-0.003167406,-0.003180847,-0.003332675,-0.003713608,-0.00422281,-0.004151046,-0.003795117,-0.008267701,-0.00634484,-0.005090028,-0.006642938,-0.006357849,-0.008415014,-0.006987959,-0.008243352,-0.009541333,-0.012063712,-0.011445194,-0.022414804,-0.03306976,-0.016018182,-0.027949661,-0.006331116,-0.01589942,1,301.6253995,294.5819161,1.313283636,95.98396589,89.6879654,5.496236537,286.7126029,264.1837823,0.003647597,2.376704656
202.0,0.305036434,0.263629127,0.8643,0.267016017,0.261929663,0.260090554,0.993,38.0186944,45.01018132,0.019000675,Nova_Formation,100C14h,45,S20A300A0258,EP1,168,4.653,5.651,0.998,24,0.0168,3.68,0.18,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,0.9693415868,0.9496478068,0.9011405647,0.2568703021,0.2521652419,0.2415985157,431.80999755859375,432.2000122070313,900.41,1.0122133131705606,0.9843202357546604,0.99949085184687,2,127,868.9709902614868,820.2636493563172,624.0,516.0,140.896240234375,554.28173828125,-0.00715375,-0.003194153,0.04302293,0.037418634,0.044610858,0.03654951,0.047524273,0.036194712,0.008278474,0.010793105,0.011967212,0.011299014,0.011012197,0.011117339,0.014003575,0.0110645,0.004460499,0.006870151,0.007098466,0.006295472,0.004693359,0.002786577,-0.001887441,-0.010940611,0.006367549,0.003165394,0.005276635,0.005221307,0.006130576,0.004706651,0.008115709,0.003159612,0.002552494,0.001893118,0.000273973,0.000283808,0.000806153,0.003342658,0.004467994,0.004504889,1.39e-05,-0.010186434,-0.008869171,-0.023894221,0.016708255,0.002414167,0.078846395,0.069246948,2,297.5621045,291.2066166,1.15000323,94.32757303,88.08644225,5.493775026,278.1101077,256.8702138,0.003868815,1.819683743
202.0,0.305036434,0.263629127,0.8643,0.267016017,0.261929663,0.260090554,0.993,38.0186944,45.01018132,0.019000675,Nova_Formation,100C14h,45,S20A300A0258,EP1,168,4.653,5.651,0.998,24,0.0168,3.68,0.18,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,0.9548233358,0.9362787582,0.8900802209,0.2529099503,0.2485763573,0.2388367493,460.8699951171875,468.9299926757813,948.48,1.0097282035557011,0.98472293200521,0.9994442919531406,3,230,868.9709902614868,820.2636493563172,624.0,516.0,140.896240234375,554.28173828125,0.017335713,0.017153144,0.083866864,0.075912625,0.08845365,0.07465142,0.097436309,0.076253384,0.019082025,0.024147242,0.027815729,0.026589006,0.028647959,0.028494239,0.03370437,0.031133085,0.019077972,0.020224154,0.021079838,0.020306021,0.018036634,0.016492337,0.012728333,0.003688693,0.014628544,0.015885711,0.017744482,0.017998084,0.018846333,0.018890679,0.023496598,0.01905936,0.011450991,0.010795921,0.014104307,0.013043165,0.017170727,0.017972171,0.023535401,0.022870421,0.001917928,-9.63e-06,0.017498016,0.009801388,0.057054818,0.052122951,0.146220326,0.166519523,3,324.2355195,292.9511299,1.105850326,92.29801257,79.66513182,5.349348276,273.9736302,252.9098614,0.005483616,1.807233051
202.0,0.305036434,0.263629127,0.8643,0.267016017,0.261929663,0.260090554,0.993,38.0186944,45.01018132,0.019000675,Nova_Formation,100C14h,45,S20A300A0258,EP1,168,4.653,5.651,0.998,24,0.0168,3.68,0.18,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,0.9433692231,0.9247415658,0.8782284766,0.2498146671,0.2455090698,0.2358954666,496.6400146484375,507.4599914550781,1012.55,1.007559174227995,0.984471793898869,0.9993190079859748,4,333,868.9709902614868,820.2636493563172,624.0,516.0,140.896240234375,554.28173828125,0.012146682,0.017107815,0.10999355,0.116497755,0.11755517,0.116455644,0.13099438,0.120675474,0.033047274,0.031753182,0.044740826,0.042668074,0.047472209,0.045514256,0.055918992,0.050798804,0.02541624,0.029737398,0.035151333,0.034205019,0.033834815,0.032135129,0.030495077,0.020816207,0.026687354,0.024127871,0.031703472,0.031548366,0.034240633,0.034264952,0.04113698,0.036823571,0.019695267,0.016496658,0.029879332,0.029708177,0.034613252,0.035018891,0.04448092,0.044445664,0.003168434,0.002508432,0.053499311,0.051647276,0.105634153,0.117041588,0.224984467,0.294837713,4,300.2538267,288.4801457,1.053010568,92.69484378,84.80512272,5.524573868,270.5679249,249.8145782,0.004741273,1.654343452
202.0,0.305036434,0.263629127,0.8643,0.267016017,0.261929663,0.260090554,0.993,38.0186944,45.01018132,0.019000675,Nova_Formation,100C14h,45,S20A300A0258,EP1,168,4.653,5.651,0.998,24,0.0168,3.68,0.18,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,0.9248668524,0.9052513749,0.8512500796,0.2447875622,0.2402412868,0.2288879733,526.1900024414062,530.52001953125,1136.84,1.0192757965391042,0.9830406710546016,0.999208367116758,5,436,868.9709902614868,820.2636493563172,624.0,516.0,140.896240234375,554.28173828125,0.03498897,0.040006638,0.16574022,0.15846682,0.1771712,0.16104612,0.198964715,0.16835973,0.038768172,0.040649474,0.063149899,0.059850425,0.067367107,0.065337867,0.078404129,0.073040873,0.040035456,0.041176081,0.053409427,0.05169332,0.05440104,0.051942974,0.055286199,0.046236455,0.039399788,0.040015712,0.047985256,0.050218537,0.053037047,0.05303216,0.062748045,0.058430582,0.038765669,0.026664108,0.05039981,0.050163835,0.055691928,0.060737669,0.068642378,0.074317038,,,,,,,,,5,305.9773605,287.063671,0.99826322,91.32546231,81.49651311,5.52344514,265.2166841,244.7874731,0.006449335,1.518947166
202.0,0.305036434,0.263629127,0.8643,0.267016017,0.261929663,0.260090554,0.993,38.0186944,45.01018132,0.019000675,Nova_Formation,100C14h,45,S20A300A0258,EP1,168,4.653,5.651,0.998,24,0.0168,3.68,0.18,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,0.9115825116,0.8909563408,0.8263712726,0.24127769,0.2364825402,0.2222409055,586.989990234375,584.0700073242188,1195.6,1.0236941893278917,0.9812892438371918,0.9992374047592634,6,539,868.9709902614868,820.2636493563172,624.0,516.0,140.896240234375,554.28173828125,0.046699315,0.0336262,0.21424529,0.2034975,0.22883353,0.20868215,0.256990492,0.21915385,0.055243611,0.060330451,0.083633065,0.082235277,0.089933842,0.087074816,0.105836302,0.100331157,0.053969115,0.050053015,0.072369456,0.070359141,0.074797988,0.07141307,0.076176435,0.067171305,0.047613904,0.05270572,0.066641599,0.067536548,0.072539926,0.071927875,0.084916443,0.080641568,0.024733275,0.046344787,0.072050363,0.074969351,0.080359459,0.08785513,0.094611853,0.107569188,,,,,,,,,6,336.4332352,287.7837818,0.994614604,89.73519562,73.13848756,5.395499931,261.5895536,241.2776016,0.007144599,1.438364198
202.0,0.305036434,0.263629127,0.8643,0.267016017,0.261929663,0.260090554,0.993,38.0186944,45.01018132,0.019000675,Nova_Formation,100C14h,45,S20A300A0258,EP1,168,4.653,5.651,0.998,24,0.0168,3.68,0.18,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,0.888921187,0.8650305678,0.7071608564999999,0.2352658436,0.2298377714,0.190730289,695.0700073242188,710.0599975585938,1456.61,1.026084696088447,0.9780620770274556,0.9979547797241736,7,642,868.9709902614868,820.2636493563172,624.0,516.0,140.896240234375,554.28173828125,0.07709938,0.06792584,0.29087254,0.27700529,0.31400046,0.28680995,0.356082201,0.30554155,0.074974865,0.078744203,0.121274143,0.116731346,0.130639285,0.127052963,0.155671626,0.149236351,0.071793377,0.066560969,0.104368716,0.100919902,0.110294074,0.104645967,0.115629762,0.111357599,0.066708788,0.070484325,0.098274142,0.097371057,0.106123239,0.106828123,0.126272351,0.12510407,0.064166844,0.063487291,0.111477226,0.115931273,0.123924106,0.137961477,0.141691476,0.174664438,,,,,,,,,7,365.9912769,285.8126862,1.005413693,88.07671166,65.78337166,5.126693368,255.4141419,235.2657544,0.007086711,1.815921074
203.0,0.308073811,0.266200317,0.8641,0.269549649,0.263757012,0.262427301,0.995,38.3137111,44.35248427,0.020390283,Nova_Formation,100C14h,45,S20A300A0565,EP1,168,4.686,5.646,0.96,24,0.0168,3.68,0.18,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,1.0227925681,0.9884140918,0.9322046476,0.2715802447,0.2624557432,0.2492834136,390.3999938964844,380.75,877.97,1.0070669388466258,0.969103200581914,0.9498305153570386,0,0,752.7398783151908,736.0795611510048,655.0,529.0,150.2755889892578,590.07177734375,0.2307376,0.22374925,0.2997928,0.30565146,0.35315454,0.35401174,0.454049587,0.44114208,0.183712825,0.183703929,0.221790329,0.221512586,0.266423345,0.269447803,0.339459509,0.352152497,0.179900706,0.179252461,0.218407303,0.220418096,0.264355361,0.268740654,0.341366559,0.357871264,0.183716804,0.179890096,0.212308705,0.21159859,0.246895894,0.2470534,0.298777699,0.304477513,0.200244606,0.197050378,0.232920781,0.232477382,0.266808718,0.267387927,0.321026653,0.326087296,0.235207245,0.231376931,0.335295796,0.365224838,0.37890175,0.432775497,0.442444384,0.543482125,0,308.0575692,301.5635303,1.417432243,96.59005776,90.61409799,5.472580778,295.6468954,271.5801349,0.004117871,3.196945421
203.0,0.308073811,0.266200317,0.8641,0.269549649,0.263757012,0.262427301,0.995,38.3137111,44.35248427,0.020390283,Nova_Formation,100C14h,45,S20A300A0565,EP1,168,4.686,5.646,0.96,24,0.0168,3.68,0.18,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,1.0123298792,0.9844249415,0.9282022609,0.2685900816,0.2613946759,0.2482528006,399.6600036621094,405.0,859.86,1.013593020573947,0.97740366861723,0.9994666479374836,1,24,752.7398783151908,736.0795611510048,655.0,529.0,150.2755889892578,590.07177734375,0.001906976,-0.001268283,0.011006534,0.005164802,0.010363787,0.004271567,0.00935632,0.000641614,-0.000628635,-0.003811419,-0.001092851,-0.001486808,-0.002208561,-0.002145678,-0.001885504,-0.00254181,-0.000632674,-0.003173843,1.36e-05,-0.003850654,-0.001278877,-0.003657341,-0.000629961,-0.007622957,-0.003175393,-0.001904532,-0.003262326,-0.003773302,-0.004100069,-0.004009202,-0.004444867,-0.004445434,-0.008262664,-0.007623136,-0.009307057,-0.00882642,-0.009129673,-0.008226067,-0.007624954,-0.008257061,-0.005081609,-0.008897945,-0.021985471,-0.028402627,-0.018506289,-0.025024831,-0.016520649,-0.01588589,1,303.8170295,299.6027377,1.307418452,95.97503928,90.53740567,5.489919328,291.5160051,268.5899708,0.003764705,2.505925795
203.0,0.308073811,0.266200317,0.8641,0.269549649,0.263757012,0.262427301,0.995,38.3137111,44.35248427,0.020390283,Nova_Formation,100C14h,45,S20A300A0565,EP1,168,4.686,5.646,0.96,24,0.0168,3.68,0.18,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,0.988711095,0.9681764962,0.9205258398,0.2620049069,0.2570207751,0.2464099433,414.5400085449219,427.3800048828125,865.68,1.015067844374416,0.9851229640845968,0.9995519806683804,2,127,752.7398783151908,736.0795611510048,655.0,529.0,150.2755889892578,590.07177734375,-0.001313955,0.005718648,0.040051997,0.031763017,0.04271528,0.03083691,0.04680258,0.029870778,0.008894503,0.004447758,0.009989217,0.010295242,0.010575086,0.009480387,0.011425823,0.008891672,0.009526357,0.005719066,0.008463785,0.005134702,0.005936891,0.002671152,0.005071163,-0.008268505,0.004319772,0.003810152,0.005567878,0.005142719,0.005248442,0.004494831,0.005585641,0.005080283,-0.004459009,-0.001273081,-0.003083959,-0.001195937,-0.001408994,0.00045836,0.000620544,0.001903892,-0.010183528,-0.007629737,-0.018300802,-0.027772635,-0.001565248,-0.009693444,0.02540338,0.030505419,2,300.3690713,296.4466879,1.158818561,94.51292611,89.01292851,5.49638962,283.6611717,262.0047256,0.004067511,1.881848536
203.0,0.308073811,0.266200317,0.8641,0.269549649,0.263757012,0.262427301,0.995,38.3137111,44.35248427,0.020390283,Nova_Formation,100C14h,45,S20A300A0565,EP1,168,4.686,5.646,0.96,24,0.0168,3.68,0.18,4.4,1,0.048,0.048,2,Nova_Regular,0.24,4.4,0.18,3,10/24/22,0.9743399509,0.955375548,0.910752081,0.2580797925,0.2535980903,0.244063918,459.3399963378906,440.4599914550781,929.35,1.0134476355063504,0.9858420305560494,0.9997405795538852,3,230,752.7398783151908,736.0795611510048,655.0,529.0,150.2755889892578,590.07177734375,0.009458929,0.029231936,0.08366832,0.073587954,0.087611616,0.07520735,0.09696871,0.07383025,0.020960525,0.017791957,0.025437728,0.025565282,0.028015316,0.026104122,0.030447036,0.029859811,0.020321324,0.017156467,0.023717925,0.01853773,0.021295875,0.016782373,0.02094233,0.005710006,0.013964742,0.016518831,0.018246263,0.018426746,0.019291505,0.018397883,0.024122804,0.020964503,0.007604852,0.008894846,0.012557343,0.012667805,0.014685184,0.016957194,0.020940453,0.021603435,-0.00292021,0.000626788,0.009025067,0.001117408,0.036048323,0.030590355,0.093672574,0.101490617,3,300.092509,294.4744704,1.099958289,93.71717975,87.65723015,5.508552185,279.2740612,258.079683,0.004563898,1.67220587
